,name,address,website,phone_number,reviews_count,reviews_average,images
998,Nhà Sự Coffee,"Tân Nhựt, Bình Chánh, Ho Chi Minh City, Vietnam",,+84 96 342 11 20,,,"['https://lh5.googleusercontent.com/p/AF1QipMdXR19zCwkz16AkrRFbLwPWwSiIkUhVCACqVQU', 'https://lh5.googleusercontent.com/p/AF1QipO9CtCYygP8aCiifxJNF19FGmaI_EYLA3RNljld']"
999,Zest Coffee - Cà Phê Ngon Quận 8,"4, Đường Số 5 Phạm Hùng, Xã Bình Hưng, Huyện Bình Chánh, Quận 8, Thành phố Hồ Chí Minh 70000, Vietnam",,+84 98 270 00 42,,,"['https://lh5.googleusercontent.com/p/AF1QipMdXR19zCwkz16AkrRFbLwPWwSiIkUhVCACqVQU', 'https://lh5.googleusercontent.com/p/AF1QipOWNSmVvPlw9JiMVRUJdoxWE88KKoXLIK9xbPZ2']"
1000,Cafe 122,"122 ĐH34, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,1,5.0,"['https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf', 'https://lh5.googleusercontent.com/p/AF1QipOVouMrmWrJq76ZciJ9KeTNPFEl-hDpkKMzhgwL']"
1001,Serenity Cafe & Eatery,"1903 Huỳnh Tấn Phát, TT. Nhà Bè, Nhà Bè, Thành phố Hồ Chí Minh 700000, Vietnam",facebook.com,+84 90 283 86 24,15,4.5,"['https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf', 'https://lh5.googleusercontent.com/p/AF1QipOVouMrmWrJq76ZciJ9KeTNPFEl-hDpkKMzhgwL']"
1002,the Son coffee Nhà Bè,"MPJP+Q8C, Đường Số 11, Phú Xuân, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,+84 777 077 770,64,4.8,"['https://lh5.googleusercontent.com/p/AF1QipOVouMrmWrJq76ZciJ9KeTNPFEl-hDpkKMzhgwL', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1003,CÀ PHÊ PHI LONG NHÀ BÈ,"1967 Huỳnh Tấn Phát, TT. Nhà Bè, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",caphephamay.com,+84 93 301 02 08,,,"['https://lh5.googleusercontent.com/p/AF1QipMqk5qHzTOCFSye1wLhz8VHTYcfdJDgyUWhtPTv', 'https://lh5.googleusercontent.com/p/AF1QipOVouMrmWrJq76ZciJ9KeTNPFEl-hDpkKMzhgwL']"
1004,Cà Phê Sài Gòn Xưa,"305 Phạm Hữu Lầu, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh 700000, Vietnam",caphesaigonxua.com,+84 93 568 05 68,19,4.6,"['https://lh5.googleusercontent.com/p/AF1QipOqVoQIikiyGJhsojjNuBQ8YHwEjRZ2Zpb_90Dz', 'https://lh5.googleusercontent.com/p/AF1QipMqk5qHzTOCFSye1wLhz8VHTYcfdJDgyUWhtPTv']"
1005,Suoi Mo Cafe,"1915 Huỳnh Tấn Phát, TT. Nhà Bè, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,+84 335 367 419,,,"['https://lh5.googleusercontent.com/p/AF1QipPul52xd5B08my47aoMU7pMKU2KbNniMt56MXxE', 'https://lh5.googleusercontent.com/p/AF1QipOqVoQIikiyGJhsojjNuBQ8YHwEjRZ2Zpb_90Dz']"
1006,Cà Phê Sang Phương,"1345 ĐH34, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,1,3.0,"['https://lh5.googleusercontent.com/p/AF1QipPul52xd5B08my47aoMU7pMKU2KbNniMt56MXxE', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1007,Bio Coffee (Cà phê bụi của phungphung.farm),"2/29 Đường huyện 34, Lê Văn Lương, Nhơn Đức, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,+84 336 831 683,23,4.0,"['https://lh5.googleusercontent.com/p/AF1QipP09kAKNG-UTzhcsNhTF89m-H0d1m1DQZy2uhek', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1008,"Kofi kai cafe Nguyễn Văn Tạo, Nhà Bè","262 Đường Nguyễn Văn Tạo, Long Thới, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,+84 90 338 05 08,26,4.7,"['https://lh5.googleusercontent.com/p/AF1QipOVCfpDfVsX6reRrHC6dX8DUJ0Sm81FWRw7__-t', 'https://lh5.googleusercontent.com/p/AF1QipP09kAKNG-UTzhcsNhTF89m-H0d1m1DQZy2uhek']"
1009,Maika,"192 Đường Nguyễn Văn Tạo, Long Thới, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,10,4.8,"['https://lh5.googleusercontent.com/p/AF1QipNG8HDyUZJH9kRmTpvFJenq3hyw6h2NEOpw1HfL', 'https://lh5.googleusercontent.com/p/AF1QipOVCfpDfVsX6reRrHC6dX8DUJ0Sm81FWRw7__-t']"
1010,Coffee Home,"2312 Huỳnh Tấn Phát, TT. Nhà Bè, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,+84 93 853 46 78,19,4.3,"['https://lh5.googleusercontent.com/p/AF1QipNtFuXE_b8vqzG0qVlagigu9E6hPt9IDLy4riPL', 'https://lh5.googleusercontent.com/p/AF1QipNG8HDyUZJH9kRmTpvFJenq3hyw6h2NEOpw1HfL']"
1011,Cà phê Mọi,"MMJX+CX3, ĐH34, Nhơn Đức, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,51,4.2,"['https://lh5.googleusercontent.com/p/AF1QipNeht6usuBwe-pEtaq_bFdr1PX6tlwEEbsiiKJM', 'https://lh5.googleusercontent.com/p/AF1QipNtFuXE_b8vqzG0qVlagigu9E6hPt9IDLy4riPL']"
1012,Iron Coffee and Tea,"760D Phan Văn Bảy, Ấp 1, Nhà Bè, Thành phố Hồ Chí Minh 70000, Vietnam",,+84 93 177 27 25,,,"['https://lh5.googleusercontent.com/p/AF1QipN2JZNLlN0Hp6EuDoMnjrnXlOs9ksw_birAf3_W', 'https://lh5.googleusercontent.com/p/AF1QipNeht6usuBwe-pEtaq_bFdr1PX6tlwEEbsiiKJM']"
1013,Cà Phê Khánh Ngọc,"675 ĐH34, Nhơn Đức, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipN2JZNLlN0Hp6EuDoMnjrnXlOs9ksw_birAf3_W', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1014,NBC,"588, ĐH34, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,5,4.8,"['https://lh5.googleusercontent.com/p/AF1QipO4Xvmx8huc6rhaf_QlNfbdVkxGFuQopr9ZdcY8', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1015,Hello Kitty Coffee,"231 ĐH34, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,+84 395 434 004,35,3.9,"['https://lh5.googleusercontent.com/p/AF1QipMIfzwjiVv5tu2V7GGz-3f_46yKEpieowf22uTd', 'https://lh5.googleusercontent.com/p/AF1QipO4Xvmx8huc6rhaf_QlNfbdVkxGFuQopr9ZdcY8']"
1016,Cafe Nhớ,"1942 Huỳnh Tấn Phát, Phú Xuân, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,22,4.1,"['https://lh5.googleusercontent.com/p/AF1QipMIfzwjiVv5tu2V7GGz-3f_46yKEpieowf22uTd', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1017,KMcafe Nhà Bè,"MPXC+JHQ, Unnamed Road, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,2,5.0,"['https://lh5.googleusercontent.com/p/AF1QipPmi0REbNTLLbW4xpBtQREwR-6lGqN3R1aXsKVb', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1018,Babylon Coffee & Beer,"26 Đường Lê Thị Kỉnh, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,+84 766 292 968,44,4.3,"['https://lh5.googleusercontent.com/p/AF1QipOIuekEu7ot6TAXh0HxyZnKsyXBBDnxzzpjMAin', 'https://lh5.googleusercontent.com/p/AF1QipPmi0REbNTLLbW4xpBtQREwR-6lGqN3R1aXsKVb']"
1019,Cà Phê Sạch Tám Nhà Bè,"168 Phan Văn Bảy, Hiệp Phước, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,32,4.2,"['https://lh5.googleusercontent.com/p/AF1QipOdpYaW_YPj4ZAOR1nmEFGO2vOf3nLE3XzbkwE', 'https://lh5.googleusercontent.com/p/AF1QipOIuekEu7ot6TAXh0HxyZnKsyXBBDnxzzpjMAin']"
1020,THE CỐC_NHÀ BÈ,"189 Đường Nguyễn Văn Tạo, Long Thới, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 97 797 97 05,25,4.4,"['https://lh5.googleusercontent.com/p/AF1QipNZoUtfiBzul5bm7LaNrrRWRAsw9z2pHdLci4mX', 'https://lh5.googleusercontent.com/p/AF1QipOdpYaW_YPj4ZAOR1nmEFGO2vOf3nLE3XzbkwE']"
1021,Milano Coffee,"PP62+JMC, ĐH34, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipNJ_X8C0VMpvGO9YqyudH8hM3UvDOGiS2c5JreT', 'https://lh5.googleusercontent.com/p/AF1QipNZoUtfiBzul5bm7LaNrrRWRAsw9z2pHdLci4mX']"
1022,Rovis Coffee & Tea Nhà Bè,"612/1 Phan Văn Bảy, Hiệp Phước, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",roviscafe.vn,+84 93 442 49 39,2,5.0,"['https://lh5.googleusercontent.com/p/AF1QipPxChIl-9wxCldwkugP58IUUq6y37JJbbUpd13_', 'https://lh5.googleusercontent.com/p/AF1QipNJ_X8C0VMpvGO9YqyudH8hM3UvDOGiS2c5JreT']"
1023,Morning Café - Cafe Muối Huỳnh Tấn Phát,"2024 Huỳnh Tấn Phát, TT. Nhà Bè, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,1,5.0,"['https://lh5.googleusercontent.com/p/AF1QipN0drYDk7iff-QvEQ6FkJ4KTVrJMIBQT4mJ3o0O', 'https://lh5.googleusercontent.com/p/AF1QipPxChIl-9wxCldwkugP58IUUq6y37JJbbUpd13_']"
1024,Phúc Coffee,"14/1A Huỳnh Tấn Phát, TT. Nhà Bè, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,+84 813 213 578,,,"['https://lh5.googleusercontent.com/p/AF1QipN0drYDk7iff-QvEQ6FkJ4KTVrJMIBQT4mJ3o0O', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1025,NGUYEN CHAT COFFEE-TEA,"MQH2+3GJ, Phú Xuân, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,+84 90 750 15 09,,,"['https://lh5.googleusercontent.com/p/AF1QipMYJ5GeU4kjopzUiUkas5bWhHLR9MVB4weJQCgE', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1026,Trang caffee&tea,"367 Huỳnh Tấn Phát, TT. Nhà Bè, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipPA6fSVlR2Tff3o5oqtQUhLmvJFexsyNf4tgbfS', 'https://lh5.googleusercontent.com/p/AF1QipMYJ5GeU4kjopzUiUkas5bWhHLR9MVB4weJQCgE']"
1027,JK Organic Coffee - Container House,"16 Đường Lê Thị Kỉnh, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,+84 90 833 80 90,,,"['https://lh5.googleusercontent.com/p/AF1QipMX9VfVMxcSfkTqC8EwA9j7AsjTSPKRqG160FNS', 'https://lh5.googleusercontent.com/p/AF1QipPA6fSVlR2Tff3o5oqtQUhLmvJFexsyNf4tgbfS']"
1028,Cafe 68,"35 Đường Nguyễn Văn Tạo, Long Thới, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,70,4.0,"['https://lh5.googleusercontent.com/p/AF1QipMWsstjwiYas1vgIGLpa8PASQ6q1HV2gRVmXXeI', 'https://lh5.googleusercontent.com/p/AF1QipMX9VfVMxcSfkTqC8EwA9j7AsjTSPKRqG160FNS']"
1029,CÀ PHÊ K+ 2233 <33,"361 Huỳnh Tấn Phát, TT. Nhà Bè, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,+84 775 674 383,3,3.7,"['https://lh5.googleusercontent.com/p/AF1QipOyVXY721-3pDs2t32bCMH3K5vOIWyOHkHk8Uy9', 'https://lh5.googleusercontent.com/p/AF1QipMWsstjwiYas1vgIGLpa8PASQ6q1HV2gRVmXXeI']"
1030,SERENITY COFFEE RETRO,"1716 Huỳnh Tấn Phát, TT. Nhà Bè, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 90 283 86 24,,,"['https://lh5.googleusercontent.com/p/AF1QipOyVXY721-3pDs2t32bCMH3K5vOIWyOHkHk8Uy9', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1031,Jenny’s House,"Số 10 Đường Số 3, Khu Dân Cư Phú Xuân, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,3,3.3,"['https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf', 'https://lh5.googleusercontent.com/p/AF1QipOVouMrmWrJq76ZciJ9KeTNPFEl-hDpkKMzhgwL']"
1032,Trang cafe,"Hẻm 2155 Huỳnh Tấn Phát, TT. Nhà Bè, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf', 'https://lh5.googleusercontent.com/p/AF1QipOVouMrmWrJq76ZciJ9KeTNPFEl-hDpkKMzhgwL']"
1033,Bán cà phê,"2207 Huỳnh Tấn Phát, TT. Nhà Bè, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf', 'https://lh5.googleusercontent.com/p/AF1QipOVouMrmWrJq76ZciJ9KeTNPFEl-hDpkKMzhgwL']"
1034,Coffee Town,"23/1, 23/1 Đê thủy Lợi Ấp 3, TT. Nhà Bè, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipOTCdJSlpGdYFfzwabnCoDHrgP5FisIer7hy1tx', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1035,ROVIS Coffee & Tea - Nhà Bè,"1870 Lê Văn Lương, Nhơn Đức, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",roviscafe.vn,+84 90 907 59 53,2,5.0,"['https://lh5.googleusercontent.com/p/AF1QipOfJtAEv5odL5j10Zr_nCIfIXLMPMd6ak4KSzys', 'https://lh5.googleusercontent.com/p/AF1QipOTCdJSlpGdYFfzwabnCoDHrgP5FisIer7hy1tx']"
1036,Cafe 2074,"2074 Huỳnh Tấn Phát, Phú Xuân, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipOfJtAEv5odL5j10Zr_nCIfIXLMPMd6ak4KSzys', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1037,Quán Cafe Thư Giãn,"142/6 Đường Nguyễn Văn Tạo, Long Thới, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,1,5.0,"['https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf', 'https://lh5.googleusercontent.com/p/AF1QipOVouMrmWrJq76ZciJ9KeTNPFEl-hDpkKMzhgwL']"
1038,LB COFFEE,"khu dân cư Lập Phúc, Ấp 3, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,+84 93 302 51 89,1,5.0,"['https://lh5.googleusercontent.com/p/AF1QipOl1PillvXd5VrEIFf77Sb_UCTcJTGPcN79Ovlb', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1039,"79 Nguyễn Hữu Thọ, Xã Long Thới, Nhà Bè, Tp.HCM","79 Đ. Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh 73200, Vietnam",,+84 582 941 519,,,"['https://lh5.googleusercontent.com/p/AF1QipOl1PillvXd5VrEIFf77Sb_UCTcJTGPcN79Ovlb', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1040,Kofi Kai - Nhơn Đức,"ĐH34, Nhơn Đức, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,+84 93 614 21 52,33,4.2,"['https://lh5.googleusercontent.com/p/AF1QipP9LfjH74c61zfjmnpt0b5q4G9qcawhc6hdbwYm', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1041,Trung Nguyên E-Coffee,"MPW8+XR3, Đ. Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,19,5.0,"['https://lh5.googleusercontent.com/p/AF1QipNXFjGDSdaV8mPAAAGgYrRMnbxFSPwhh4rAyuVf', 'https://lh5.googleusercontent.com/p/AF1QipP9LfjH74c61zfjmnpt0b5q4G9qcawhc6hdbwYm']"
1042,Béo Tea Coffee,"444 Nguyễn Bình, Phú Xuân, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,+84 92 679 55 79,81,4.8,"['https://lh5.googleusercontent.com/p/AF1QipP03X3_yun59dCU0ofCaUQMnUv5TrTje5ubc3LQ', 'https://lh5.googleusercontent.com/p/AF1QipNXFjGDSdaV8mPAAAGgYrRMnbxFSPwhh4rAyuVf']"
1043,Cà phê Kofi Kai,"267 Lê Văn Lương, Ấp 3, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipP03X3_yun59dCU0ofCaUQMnUv5TrTje5ubc3LQ', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1044,Cafe 18,"18 Liên Ấp 3-4, Hiệp Phước, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,1,5.0,"['https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf', 'https://lh5.googleusercontent.com/p/AF1QipOVouMrmWrJq76ZciJ9KeTNPFEl-hDpkKMzhgwL']"
1045,Kofi Kai,"9 Đ. Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 90 312 21 02,4,4.8,"['https://lh5.googleusercontent.com/p/AF1QipOn-34cYdCVz-xj3cK44LpyyKoi1smhHwk5BAFc', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1046,Do coffe,"5/9C Hẻm 206, Phú Xuân, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipOn-34cYdCVz-xj3cK44LpyyKoi1smhHwk5BAFc', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1047,HAPI HOUSE- Coffee And More,"1017 Lê Văn Lương, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,+84 90 956 75 26,3,3.3,"['https://lh5.googleusercontent.com/p/AF1QipOgHFDJX17kmE-mDwEePsSn5kjfR9XJHzA0baJO', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1048,Muốn đến,"241T1 ấp 1, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,+84 90 811 92 06,2,4.0,"['https://lh5.googleusercontent.com/p/AF1QipOgHFDJX17kmE-mDwEePsSn5kjfR9XJHzA0baJO', 'https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf']"
1049,KofiKai Nhà Bè (Takeaway),"51 Lê Văn Lương, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",,+84 367 337 175,1,5.0,"['https://lh5.googleusercontent.com/p/AF1QipOkF9u47zHmdh75EZMhP0vffn-RDSVxdNGdGvaf', 'https://lh5.googleusercontent.com/p/AF1QipOVouMrmWrJq76ZciJ9KeTNPFEl-hDpkKMzhgwL']"
1050,Coffee - Tea Blue,"42/3C, Trung Mỹ, Ấp Mỹ Hòa 1, Xã Tân Xuân, Huyện Hóc Môn, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh, Vietnam",,+84 91 304 11 87,5,3.0,"['https://lh5.googleusercontent.com/p/AF1QipPdUPHLbAaKO-iUcMwWmXYMvm6YF09b_QbFRoxg', 'https://lh5.googleusercontent.com/p/AF1QipNOmxYpeR966egScaNLka-yeX49CRhZfEzX1LI6']"
1051,Cafe 24H,"46 Bà Triệu, Tân Xuân, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam",,+84 98 411 19 47,163,4.0,"['https://lh5.googleusercontent.com/p/AF1QipNOmxYpeR966egScaNLka-yeX49CRhZfEzX1LI6', 'https://lh5.googleusercontent.com/p/AF1QipPdUPHLbAaKO-iUcMwWmXYMvm6YF09b_QbFRoxg']"
1052,Khánh Vy coffee,"99/3c tân thới 2, Tân Hiệp, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam",,+84 91 513 75 19,5,4.6,"['https://lh5.googleusercontent.com/p/AF1QipPBNP7NEvB0zDpoNRV-DqJyWf-s3aJ6VnIa-dtv', 'https://lh5.googleusercontent.com/p/AF1QipNOmxYpeR966egScaNLka-yeX49CRhZfEzX1LI6']"
1053,Memory cà phê,"67/11 Tổ 6, Ấp 4, Xuân Thới Thượng, Huyện Hóc Môn, Xuân Thới Thượng, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam",,+84 366 039 162,,,"['https://lh5.googleusercontent.com/p/AF1QipP8w4RG2YlJLaxZdt7hIOVrnDNFEo1SLk0bJRRx', 'https://lh5.googleusercontent.com/p/AF1QipPBNP7NEvB0zDpoNRV-DqJyWf-s3aJ6VnIa-dtv']"
1054,Coffee Xu,"Tân Hiệp, Hóc Môn, Ho Chi Minh City, Vietnam",,+84 888 617 266,19,4.6,"['https://lh5.googleusercontent.com/p/AF1QipNCfzCZibRzSNK9OOSfHjEcpNUTvu8SEtwX1L0M', 'https://lh5.googleusercontent.com/p/AF1QipP8w4RG2YlJLaxZdt7hIOVrnDNFEo1SLk0bJRRx']"
1055,COFFEE NEW,"564 Trịnh Thị Miếng, Thới Tam Thôn, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam",,+84 97 686 48 86,70,4.1,"['https://lh5.googleusercontent.com/p/AF1QipM1Sd2KYeJxzz-rmIhJjcBbCCG9qjmpTqneKH7v', 'https://lh5.googleusercontent.com/p/AF1QipNCfzCZibRzSNK9OOSfHjEcpNUTvu8SEtwX1L0M']"
1056,Chi Nhánh Công Ty TNHH Dịch Vụ Thương Mại Cafe Tú Như,"65/13, Quốc Lộ 22, Ấp Dân Thắng 1, Xã Tân Thới Nhì, Huyện Hóc Môn, Thành Phố Hồ Chí Minh, Tân Thới Nhì, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam",,+84 93 213 37 33,40,3.8,"['https://lh5.googleusercontent.com/p/AF1QipNUL6tsiE2dgg8UWnaEqKuo8rnfCEU90GRF9cDW', 'https://lh5.googleusercontent.com/p/AF1QipM1Sd2KYeJxzz-rmIhJjcBbCCG9qjmpTqneKH7v']"
1057,Cafe Thiên Lý,"2/3 Tam Đông Tp HCM, Thới Tam Thôn, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam",,,25,4.2,"['https://lh5.googleusercontent.com/p/AF1QipNzkqr9_W8CdcVZZ0R8qXUSpCDLYdP2mo_9s0pw', 'https://lh5.googleusercontent.com/p/AF1QipNUL6tsiE2dgg8UWnaEqKuo8rnfCEU90GRF9cDW']"
1058,"Trà sữa TuTiMi - 1/3 Quang Trung, Thị trấn Hóc Môn, Huyện Hóc Môn","1/3, Đ. Quang Trung, TT. Hóc Môn, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam",,,1,5.0,"['https://lh5.googleusercontent.com/p/AF1QipNzkqr9_W8CdcVZZ0R8qXUSpCDLYdP2mo_9s0pw', 'https://lh5.googleusercontent.com/p/AF1QipPdUPHLbAaKO-iUcMwWmXYMvm6YF09b_QbFRoxg']"
1059,Cendol Coffee,"16/8 Bà Điểm 3, Đường Bắc Lân 2, Bà Điểm, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam",,+84 90 999 71 71,25,4.0,"['https://lh5.googleusercontent.com/p/AF1QipOuZMQKutm0PQQkHQrbfvepbmXRC8B54l3j1ylv', 'https://lh5.googleusercontent.com/p/AF1QipPdUPHLbAaKO-iUcMwWmXYMvm6YF09b_QbFRoxg']"
1060,Cafe Koc Hoc Mon,"24 Trần Khắc Chân, TT. Hóc Môn, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam",,,56,4.0,"['https://lh5.googleusercontent.com/p/AF1QipOS09z0uuiSlrCrxZabNKDmzQzhQKCCSeYQp8at', 'https://lh5.googleusercontent.com/p/AF1QipOuZMQKutm0PQQkHQrbfvepbmXRC8B54l3j1ylv']"
1061,Cafe Cô Bích,"2 Đường Lê Lợi, TT. Hóc Môn, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipOS09z0uuiSlrCrxZabNKDmzQzhQKCCSeYQp8at', 'https://lh5.googleusercontent.com/p/AF1QipPdUPHLbAaKO-iUcMwWmXYMvm6YF09b_QbFRoxg']"
1062,Nam's Cafe,"85 Đ. Võ Thị Hồi, Xuân Thới Đông, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipMJs82D7QGhT0teCLtPzrgaGifBZ-pQ6OKl7OQ8', 'https://lh5.googleusercontent.com/p/AF1QipPdUPHLbAaKO-iUcMwWmXYMvm6YF09b_QbFRoxg']"
1063,Highlands Coffee Lý Thường Kiệt,"5A Lý Thường Kiệt, TT. Hóc Môn, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam",highlandscoffee.com.vn,,,,"['https://lh5.googleusercontent.com/p/AF1QipM3261UabHaRW1TAAPbRFHe_1d625Ywt2ZM_JOJ', 'https://lh5.googleusercontent.com/p/AF1QipMJs82D7QGhT0teCLtPzrgaGifBZ-pQ6OKl7OQ8']"
